No.,Chemical compound,Logk,Cas,Smiles,Ph,T,Ref,Chemical_class_27,Chemical_class_coarse
693,4-Methoxybenzoate,9.740362689,1335-08-6,COc1ccc(cc1)C([O-])=O,,,https://doi.org/10.1021/acs.est.1c04326,alcohol,Oxygenated organics
694,4-Methoxybenzoate ion,9.544068044,1335-08-6,COc1ccc(C(=O)[O-])cc1,7,,NIST,alcohol,Oxygenated organics
695,4-Methoxybenzoate ion,9.880813592,1335-08-6,COc1ccc(C(=O)[O-])cc1,3,,NIST,alcohol,Oxygenated organics
696,4-Methoxybenzoate ion,5.054995862,1335-08-6,COc1ccc(C(=O)[O-])cc1,7,25.0,10.1016/j.chemosphere.2018.12.156,alcohol,Oxygenated organics
697,4-Methoxybenzoate ion,9.5441,1335-08-6,COc1ccc(C(=O)[O-])cc1,,,https://doi.org/10.1016/j.chemosphere.2023.138798,alcohol,Oxygenated organics
698,4-Methoxybenzoic acid,9.5211,100-09-4,COC1=CC=C(C=C1)C(=O)O,,,https://doi.org/10.1016/j.jhazmat.2025.138155,alcohol,Oxygenated organics
699,4-Methoxybenzoic acid,9.5211,100-09-4,COC1=CC=C(C=C1)C(=O)O,,,https://doi.org/10.1016/j.jhazmat.2025.137938,alcohol,Oxygenated organics
700,4-Methoxybenzoic acid,9.544068044,1219803-08-3,COc1ccc(cc1)C(O)=O,,,https://doi.org/10.1021/acs.est.1c04326,alcohol,Oxygenated organics
701,4-Methylbenzenesulfonate,9.176091259,,Cc1ccc(cc1)[S]([O-])(=O)=O,,,https://doi.org/10.1021/acs.est.1c04326,"sulfide, disulfide",Sulfur-containing organics
702,4-Methylbenzoate,9.255272505,175153-40-9,Cc1ccc(cc1)C([O-])=O,,,https://doi.org/10.1021/acs.est.1c04326,alkane,Aliphatic hydrocarbons
703,4-Methylbenzoate,9.1761,5118-31-0,CC1=CC=C(C=C1)C(=O)[O-],,,https://doi.org/10.1016/j.jhazmat.2025.137989,alkane,Aliphatic hydrocarbons
704,4-Methylbenzoic acid,9.2553,99-94-5,CC1=CC=C(C=C1)C(=O)O,,,https://doi.org/10.1016/j.jhazmat.2025.137978,alkane,Aliphatic hydrocarbons
705,4-Methylbenzoic acid,9.255272505,61100-70-7,Cc1ccc(cc1)C(O)=O,,,https://doi.org/10.1021/acs.est.1c04326,alkane,Aliphatic hydrocarbons
706,4-Methylbenzoic acid,9.2553,99-94-5,CC1=CC=C(C=C1)C(=O)O,,,https://doi.org/10.1016/j.jhazmat.2025.138139,alkane,Aliphatic hydrocarbons
707,4-Methylphenol,9.2553,2876-02-0,CC1=CC=C(C=C1)O,,,https://doi.org/10.1016/j.jhazmat.2025.137974,alkane,Aliphatic hydrocarbons
708,4-Methylphenol,9.2553,2876-02-0,CC1=CC=C(C=C1)O,,,https://doi.org/10.1016/j.jhazmat.2025.138212,alkane,Aliphatic hydrocarbons
709,4-Methylphenol,9.633468456,41701-84-2,Cc1ccc(O)cc1,,,https://doi.org/10.1021/acs.est.1c04326,benzene,Aromatic & PAHs
710,4-Nitrobenzoate,6.0,106268-95-5,[O-]C(=O)c1ccc(cc1)[N+]([O-])=O,,,https://doi.org/10.1021/acs.est.1c04326,halogeneted,Halogenated organics
711,4-Nitrobenzoate,6.0,2906-29-8,O=C([O-])c1ccc([N+](=O)[O-])cc1,7,,10.1016/j.chemosphere.2018.12.156,cyclo,Aromatic & PAHs
712,4-Nitrobenzoate,6.0,2906-29-8,C1=CC(=CC=C1C(=O)[O-])[N+](=O)[O-],7,,https://doi.org/10.1021/ja00443a030,halogeneted,Halogenated organics
713,4-Toluate,9.204119983,17264-54-9,Cc1ccc(C(=O)[O-])cc1,7,,?10.1007/s13762-012-0081-3,cyclo,Aromatic & PAHs
714,4-Toluate,9.255272505,17264-54-9,Cc1ccc(C(=O)[O-])cc1,7,,10.1063/1.555808,cyclo,Aromatic & PAHs
715,4-Toluate,9.255272505,17264-54-9,Cc1ccc(C(=O)[O-])cc1,7,,https://doi.org/10.1021/ja00443a030,cyclo,Aromatic & PAHs
716,4-Toluate ion,9.1461,17264-54-9,Cc1ccc(C(=O)[O-])cc1,,,https://doi.org/10.1016/j.chemosphere.2023.138815,cyclo,Aromatic & PAHs
717,4-acetyloxybutyl acetate,7.113943352,80685-38-7,CC(=O)OCCCCOC(C)=O,,,https://doi.org/10.1021/acs.est.1c04326,diol,Polyfunctional / highly functionalized
718,4-amino-1-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]pyrimidin-2-one,9.380211242,26563-01-9,NC1=NC(=O)N(C=C1)C2CC(O)C(CO)O2,,,https://doi.org/10.1021/acs.est.1c04326,halogeneted,Halogenated organics
719,4-bromobenzoate,9.0,900937-58-8,[O-]C(=O)c1ccc(Br)cc1,,,https://doi.org/10.1021/acs.est.1c04326,benzene,Aromatic & PAHs
720,4-chloro benzoic acid,8.0238,1974/11/3,ClC1=CC=C(C(O)=O)C=C1,,,https://doi.org/10.1016/j.jhazmat.2025.138233,cyclo,Aromatic & PAHs
721,4-chloro benzoic acid (pCBA),8.556302501,871880-36-3,O=C(O)c1ccc(Cl)cc1,7,,10.1002/chin.197714152,benzene,Aromatic & PAHs
722,4-hydroxybenzoate,9.397940009,134214-78-1,Oc1ccc(cc1)C([O-])=O,,,https://doi.org/10.1021/acs.est.1c04326,alcohol,Oxygenated organics
723,4-methoxybenzoate,9.5441,1335-08-6,COC1=CC=C(C=C1)C(=O)[O-],,,https://doi.org/10.1016/j.chemosphere.2023.138890,alcohol,Oxygenated organics
724,4-methylbenzoate,9.255272505,5118-31-0,CC1=CC=C(C=C1)C(=O)[O-],7,,NIST,alkane,Aliphatic hydrocarbons
725,4-phenol,9.238,14392-69-9,O=C(CCCCCCCC)C1=CC=C(O)C=C1,,,https://doi.org/10.1016/j.chemosphere.2023.138863,cyclo,Aromatic & PAHs
726,4-propan-2-ylbenzenesulfonic acid,8.73239376,,O=S(C1=CC=C(C(C)C)C=C1)(O)=O,,,https://doi.org/10.1021/acs.est.1c04326,"sulfide, disulfide",Sulfur-containing organics
727,4–(2–Hydroxyethyl)phenol,9.238,501–94–0,OC1=CC=C(CCO)C=C1,,,https://doi.org/10.1016/j.cattod.2019.02.014,alcohol,Oxygenated organics
728,4–Isobutylacetophenone,9.5211,38861–78–8,O=C(C1=CC=C(CC(C)C)C=C1)C,,,https://doi.org/10.1016/j.cej.2015.01.125,halogeneted,Halogenated organics
729,4–Methoxybenzoate,9.8808,100–09–4,O=C(O)C1=CC=C(OC)C=C1,,,10.1021/j100516a007,cyclo,Aromatic & PAHs
730,4–Toluate,9.2553,5118–31–0,O=C([O-])C1=CC=C(C)C=C1,,,10.1021/ja00443a030,cyclo,Aromatic & PAHs
731,5'-dApdC-3',9.301029996,23339-46-0,,7,,NIST,phosphorus,Phosphorus-containing organics
732,"5,8-Dihydroxy-1,4-naphthoquinone",9.86923172,  475-38-7,C1=CC(=C2C(=O)C=CC(=O)C2=C1O)O,5.8,,NIST,cyclo,Aromatic & PAHs
733,"5,8-Dihydroxy-1,4-naphthoquinone",9.954242509,475-38-7,C1=CC(=C2C(=O)C=CC(=O)C2=C1O)O,9.3,,NIST,cyclo,Aromatic & PAHs
734,"5,8-dihydroxynaphthalene-1,4-dione",8.7324,475-38-7,C1=CC(=C2C(=O)C=CC(=O)C2=C1O)O,,,https://doi.org/10.1016/j.jhazmat.2025.138021,cyclo,Aromatic & PAHs
735,"5,8-dihydroxynaphthalene-1,4-dione",8.7324,475-38-7,C1=CC(=C2C(=O)C=CC(=O)C2=C1O)O,,,https://doi.org/10.1016/j.jhazmat.2025.138203,cyclo,Aromatic & PAHs
736,"5,8-dihydroxynaphthalene-1,4-dione",8.7324,475-38-7,C1=CC(=C2C(=O)C=CC(=O)C2=C1O)O,,,https://doi.org/10.1016/j.jhazmat.2025.138057,cyclo,Aromatic & PAHs
737,"5,8-dihydroxynaphthalene-1,4-dione",9.86923172,65726-73-0,Oc1ccc(O)c2C(=O)C=CC(=O)c12,,,https://doi.org/10.1021/acs.est.1c04326,alcohol,Oxygenated organics
738,5-Methoxybenzoate,9.544068044,717109-27-8,O=C(OCC)C1=CC(OC)=CC(I)=C1,7,,https://doi.org/10.1021/ja00443a030,cyclo,Aromatic & PAHs
739,5-Sulfo-salicylic acid,9.4914,79817-69-9,C1=CC(=C(C=C1S(=O)(=O)O)C(=O)O)O,,,https://doi.org/10.1016/j.jhazmat.2025.137941,diol,Polyfunctional / highly functionalized
740,5-Sulfo-salicylic acid,9.4914,79817-69-9,C1=CC(=C(C=C1S(=O)(=O)O)C(=O)O)O,,,https://doi.org/10.1016/j.jhazmat.2025.138218,diol,Polyfunctional / highly functionalized
741,5-Sulfo-salicylic acid,9.079181246,79817-69-9,O=C(O)c1cc(S(=O)(=O)O)ccc1O,7,,10.1016/j.chemosphere.2018.12.156,diol,Polyfunctional / highly functionalized
742,5-Sulfo-salicylic acid,9.079181246,79817-69-9,C1=CC(=C(C=C1S(=O)(=O)O)C(=O)O)O,7,,https://doi.org/10.1016/j.radphyschem.2005.06.003,diol,Polyfunctional / highly functionalized
743,5-Sulfo-salicylic acid,9.4914,79817-69-9,C1=CC(=C(C=C1S(=O)(=O)O)C(=O)O)O,,,https://doi.org/10.1016/j.jhazmat.2025.138138,diol,Polyfunctional / highly functionalized
744,5-Sulfo-salicylicacid,9.079181246,6421-79-0,OC(=O)c1cc(ccc1O)[S](O)(=O)=O,,,https://doi.org/10.1021/acs.est.1c04326,"sulfide, disulfide",Sulfur-containing organics
745,5-acetyloxypentyl acetate,7.633468456,84812-67-9,CC(=O)OCCCCCOC(C)=O,,,https://doi.org/10.1021/acs.est.1c04326,diol,Polyfunctional / highly functionalized
746,"5-methyl-1H-pyrimidine-2,4-dione",7.6335,28806-14-6,CC1=CNC(=O)NC1=O,,,https://doi.org/10.1016/j.jhazmat.2025.138244,cyclo,Aromatic & PAHs
747,"5-methyl-1H-pyrimidine-2,4-dione",9.491361694,20027-36-5,CC1=CNC(=O)NC1=O,,,https://doi.org/10.1021/acs.est.1c04326,cyclo,Aromatic & PAHs
748,"5-methyl-1H-pyrimidine-2,4-dione",7.6335,28806-14-6,CC1=CNC(=O)NC1=O,,,https://doi.org/10.1016/j.jhazmat.2025.138070,cyclo,Aromatic & PAHs
749,6-Aminophenalenone,10.04139269,70402-14-1,C1=CC2=C(C=CC3=C2C(=C1)C(=O)C=C3)N,,,NIST,halogeneted,Halogenated organics
750,"6-Chloro-2-ethylamino-4-amino-1,3,5-triazine",9.230448921,37019-16-2,CCNc1nc(N)nc(Cl)n1,7.4,,https://doi.org/10.1016/j.cej.2017.05.011,triazine,Heterocycles
751,"6-Chloro-2-ethylamino-4-amino-1,3,5-triazine",9.301029996,37019-16-2,CCNc1nc(N)nc(Cl)n1,7月8日,,https://doi.org/10.1021/es503496u,triazine,Heterocycles
752,"6-Chloro-2-ethylamino-4-amino-1,3,5-triazine",9.301029996,37019-16-2,CCNc1nc(N)nc(Cl)n1,7,,doi.org/10.1016/j.watres.2012.06.006,triazine,Heterocycles
753,"6-Chloro-2-ethylamino-4-amino-1,3,5-triazine",9.301029996,37019-16-2,CCNc1nc(N)nc(Cl)n1,7.5,,doi.org/10.1016/j.watres.2012.06.006,triazine,Heterocycles
754,6-Methyluracil,9.278753601,626-48-2,CC1=CC(=O)NC(=O)N1,6,,NIST,alkane,Aliphatic hydrocarbons
755,6-acetamido-4-hydroxy-3-[[4-(2-sulfonatooxyethylsulfonyl)phenyl]diazenyl]naphthalene-2-sulfonate,9.133538908,85536-93-2,CC(=O)Nc1ccc2cc(c(N=Nc3ccc(cc3)[S](=O)(=O)CCO[S]([O-])(=O)=O)c(O)c2c1)[S]([O-])(=O)=O,,,https://doi.org/10.1021/acs.est.1c04326,diol,Polyfunctional / highly functionalized
756,6-aminopenicillanic acid,9.0792,1025-55-4,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)N)C(=O)O)C,,,https://doi.org/10.1016/j.jhazmat.2025.138254,alkane,Aliphatic hydrocarbons
757,6-aminopenicillanic acid,9.0792,1025-55-4,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)N)C(=O)O)C,,,https://doi.org/10.1016/j.jhazmat.2025.138075,alkane,Aliphatic hydrocarbons
758,6-aminopenicillanic acid,9.0792,1025-55-4,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)N)C(=O)O)C,,,https://doi.org/10.1016/j.jhazmat.2025.138149,alkane,Aliphatic hydrocarbons
759,6-aminophenalen-1-one,10.0414,70402-14-1,C1=CC2=C(C=CC3=C2C(=C1)C(=O)C=C3)N,,,https://doi.org/10.1016/j.jhazmat.2025.138047,halogeneted,Halogenated organics
760,6-aminophenalen-1-one,10.0414,70402-14-1,C1=CC2=C(C=CC3=C2C(=C1)C(=O)C=C3)N,,,https://doi.org/10.1016/j.jhazmat.2025.138291,halogeneted,Halogenated organics
761,6-aminophenalen-1-one,10.0414,70402-14-1,C1=CC2=C(C=CC3=C2C(=C1)C(=O)C=C3)N,,,https://doi.org/10.1016/j.jhazmat.2025.137899,halogeneted,Halogenated organics
762,6-aminophenalen-1-one,10.04139269,55077-97-9,O=C1C=CC2=C3C1=CC=CC3=C(N)C=C2,,,https://doi.org/10.1021/acs.est.1c04326,cyclo,Aromatic & PAHs
763,"6-methyl-1H-pyrimidine-2,4-dione",9.2788,626-48-2,CC1=CC(=O)NC(=O)N1,,,https://doi.org/10.1016/j.jhazmat.2025.138257,alkane,Aliphatic hydrocarbons
764,"6-methyl-1H-pyrimidine-2,4-dione",9.278753601,1522018-93-4,CC1=CC(=O)NC(=O)N1,,,https://doi.org/10.1021/acs.est.1c04326,alkane,Aliphatic hydrocarbons
765,"6-methyl-1H-pyrimidine-2,4-dione",9.2788,626-48-2,CC1=CC(=O)NC(=O)N1,,,https://doi.org/10.1016/j.jhazmat.2025.138073,alkane,Aliphatic hydrocarbons
766,"7,8,10-trimethylbenzo[g]pteridine-2,4-dione",9.84509804,90937-01-2,CN1c2cc(C)c(C)cc2N=C3C(=O)NC(=O)N=C13,,,https://doi.org/10.1021/acs.est.1c04326,benzene,Aromatic & PAHs
767,"7,8,10-trimethylbenzo[g]pteridine-2,4-dione",9.8451,1088-56-8,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)C,,,https://doi.org/10.1016/j.jhazmat.2025.138240,alkane,Aliphatic hydrocarbons
768,"7,8,10-trimethylbenzo[g]pteridine-2,4-dione",9.8451,1088-56-8,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)C,,,https://doi.org/10.1016/j.jhazmat.2025.138288,alkane,Aliphatic hydrocarbons
769,"7,8,10-trimethylbenzo[g]pteridine-2,4-dione",9.8451,1088-56-8,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)C,,,https://doi.org/10.1016/j.jhazmat.2025.138048,alkane,Aliphatic hydrocarbons
770,"7,8,10-trimethylbenzo[g]pteridine-2,4-dione",9.8451,1088-56-8,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)C,,,https://doi.org/10.1016/j.jhazmat.2025.138064,alkane,Aliphatic hydrocarbons
771,"7,8,10-trimethylbenzo[g]pteridine-2,4-dione",9.8451,1088-56-8,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)C,,,https://doi.org/10.1016/j.jhazmat.2025.137909,alkane,Aliphatic hydrocarbons
772,"7,8-dimethyl-10-(2,3,4,5-tetrahydroxypentyl)benzo[g]pteridine-2,4-dione",9.9031,13123-37-0,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(CO)O)O)O,,,https://doi.org/10.1016/j.jhazmat.2025.137902,diol,Polyfunctional / highly functionalized
773,"7,8-dimethyl-10-(2,3,4,5-tetrahydroxypentyl)benzo[g]pteridine-2,4-dione",9.903089987,13123-37-0,Cc1cc2N=C3C(=O)NC(=O)N=C3N(CC(O)C(O)C(O)CO)c2cc1C,,,https://doi.org/10.1021/acs.est.1c04326,cyclo,Aromatic & PAHs
774,7-Amino-desacetoxycephlosporanic acid,9.562292864,1117-66-4,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](N)[C@H]2SC1,"~2.3, ~4.9",,10.1016/j.chemosphere.2010.07.015,"sulfide, disulfide",Sulfur-containing organics
775,"7-Amino-desacetoxycephlosporanic
acid",9.562292864,1117-66-4,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](N)[C@H]2SC1,7.4,21.0,doi.org/10.1016/j.watres.2012.06.006,"sulfide, disulfide",Sulfur-containing organics
776,7H-Purine,8.477121255,154423-91-3,[nH]1cnc2ncncc12,,,https://doi.org/10.1021/acs.est.1c04326,halogeneted,Halogenated organics
777,7H-Purine,9.6021,120-73-0,C1=C2C(=NC=N1)N=CN2,,,https://doi.org/10.1016/j.jhazmat.2025.138271,halogeneted,Halogenated organics
778,7H-purin-6-amine,8.4771,5019-49-8,C1=NC2=NC=NC(=C2N1)N,,,https://doi.org/10.1016/j.jhazmat.2025.138250,halogeneted,Halogenated organics
779,7H-purin-6-amine,9.662757832,,Nc1ncnc2nc[nH]c12,,,https://doi.org/10.1021/acs.est.1c04326,cyclo,Aromatic & PAHs
780,8-Methoxypsoralen,9.838849091,298-81-7,COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2,5,,NIST,alcohol,Oxygenated organics
781,9-Hydroxyfluorene,9.602059991,1689-64-1,C1=CC=C2C(=C1)C(C3=CC=CC=C32)O,,,NIST,halogeneted,Halogenated organics
782,9-Hydroxyfluorene,9.77815125,1689-64-1,C1=CC=C2C(=C1)C(C3=CC=CC=C32)O,,,NIST,halogeneted,Halogenated organics
783,9-Methyladenine,9.612783857,700-00-5,CN1C=NC2=C(N=CN=C21)N,,,NIST,halogeneted,Halogenated organics
784,"9-methoxyfuro[3,2-g]chromen-7-one",9.6128,1930-54-7,COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2,,,https://doi.org/10.1016/j.jhazmat.2025.137930,alcohol,Oxygenated organics
785,"9-methoxyfuro[3,2-g]chromen-7-one",9.6128,1930-54-7,COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2,,,https://doi.org/10.1016/j.jhazmat.2025.138102,alcohol,Oxygenated organics
786,"9-methoxyfuro[3,2-g]chromen-7-one",9.838849091,8015-45-0,COc1c2occc2cc3C=CC(=O)Oc13,,,https://doi.org/10.1021/acs.est.1c04326,diol,Polyfunctional / highly functionalized
787,9-methylpurin-6-amine,9.612783857,116988-56-8,Cn1cnc2c(N)ncnc12,,,https://doi.org/10.1021/acs.est.1c04326,halogeneted,Halogenated organics
788,9-methylpurin-6-amine,9.3997,700-00-5,CN1C=NC2=C(N=CN=C21)N,,,https://doi.org/10.1016/j.jhazmat.2025.138264,halogeneted,Halogenated organics
789,9-α-d-Arabinofuranosyladenine,9.431363764,58-61-7,,,,NIST,furan,Heterocycles
790,9H-Fluoren-9-ol,9.602059991,722491-63-6,OC1c2ccccc2c3ccccc13,,,https://doi.org/10.1021/acs.est.1c04326,alcohol,Oxygenated organics
791,9H-Fluoren-9-ol,9.3979,1689-64-1,C1=CC=C2C(=C1)C(C3=CC=CC=C32)O,,,https://doi.org/10.1016/j.jhazmat.2025.137955,halogeneted,Halogenated organics
792,9H-Fluoren-9-ol,9.3979,1689-64-1,C1=CC=C2C(=C1)C(C3=CC=CC=C32)O,,,https://doi.org/10.1016/j.jhazmat.2025.138215,halogeneted,Halogenated organics
793,9H-Fluorene,9.397940009,31859-82-2,C1c2ccccc2c3ccccc13,,,https://doi.org/10.1021/acs.est.1c04326,benzene,Aromatic & PAHs
794,ALC(Alachlor),9.822168079,2707439-64-1,CCc1cccc(CC)c1N(COC)C(=O)CCl,7,25.0,10.1016/j.envint.2018.12.043,benzene,Aromatic & PAHs
795,ANION STANDARD-SUCCINATE,6.851258349,56-14-4,,7,,NIST,amine,Nitrogen-containing organics
796,Acebutolol,10.30103,37517-30-9,CCCC(=O)NC1=CC(=C(C=C1)OCC(CNC(C)C)O)C(=O)C,7,,https://doi.org/10.1007/s13762-016-1083-3,alcohol,Oxygenated organics
797,Acebutolol,10.30103,37517-30-9,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,7,,10.1016/j.chemosphere.2018.12.156,cyclo,Aromatic & PAHs
798,Acesulfame K,7.301029996,55589-62-3,O=S1([N-]C(C=C(C)O1)=O)=O.[K+],7.4,21.0,10.1016/j.chemosphere.2018.12.156,diol,Polyfunctional / highly functionalized
799,Acesulfame K,6.301029996,55589-62-3,CC1=CC(=O)[N-]S(=O)(=O)O1.[K+],7.4,,https://doi.org/10.1021/jp3047246,"sulfide, disulfide",Sulfur-containing organics
800,"Acetamide, N-phenyl-",9.556302501,103-84-4,CC(=O)NC1=CC=CC=C1,7,,NIST,cyclo,Aromatic & PAHs
801,Acetaminophen,9.6721,624746-94-7,CC(=O)NC1=CC=C(C=C1)O,,,https://doi.org/10.1016/j.jhazmat.2025.137923,alkane,Aliphatic hydrocarbons
802,Acetaminophen,9.6721,103–90–2,CC(=O)NC1=CC=C(C=C1)O,,,http://dx.doi.org/10.4236/ajps.2014.514231,alkane,Aliphatic hydrocarbons
803,Acetaminophen,9.672097858,624746-94-7,CC(=O)NC1=CC=C(C=C1)O,7,,https://doi.org/10.1016/j.jhazmat.2018.06.008,alkane,Aliphatic hydrocarbons
804,Acetaminophen,9.123851641,624746-94-7,CC(=O)NC1=CC=C(C=C1)O,5,,https://doi.org/10.1016/j.cattod.2017.12.004,alkane,Aliphatic hydrocarbons
805,Acetaminophen,8.788168371,624746-94-7,CC(=O)NC1=CC=C(C=C1)O,11,,,alkane,Aliphatic hydrocarbons
806,Acetaminophen,9.6721,624746-94-7,CC(=O)NC1=CC=C(C=C1)O,,,https://doi.org/10.1016/j.jhazmat.2025.138049,alkane,Aliphatic hydrocarbons
807,Acetaminophen,9.6721,624746-94-7,CC(=O)NC1=CC=C(C=C1)O,,,https://doi.org/10.1016/j.jhazmat.2025.138279,alkane,Aliphatic hydrocarbons
808,Acetaminophen,9.6721,624746-94-7,CC(=O)NC1=CC=C(C=C1)O,,,https://doi.org/10.1016/j.jhazmat.2025.138225,alkane,Aliphatic hydrocarbons
809,Acetaminophen,9.672097858,624746-94-7,CC(=O)Nc1ccc(O)cc1,7,22.0,10.1016/j.chemosphere.2018.12.156,benzene,Aromatic & PAHs
810,Acetaminophen,9.344392274,1261397-46-9,CC(=O)Nc1ccc(O)cc1,,,https://doi.org/10.1021/acs.est.1c04326,benzene,Aromatic & PAHs
811,Acetamiprid,8.915399835,1353869-35-8,CN(Cc1ccc(Cl)nc1)C(C)=NC#N,,,https://doi.org/10.1021/acs.est.1c04326,halogeneted,Halogenated organics
812,Acetamiprid,9.2601,135410-20-7,CC(=NC#N)N(C)CC1=CN=C(C=C1)Cl,,,https://doi.org/10.1016/j.jhazmat.2025.137973,alkane,Aliphatic hydrocarbons
813,Acetamiprid,9.25925697,135410-20-7,CC(=NC#N)N(C)Cc1ccc(Cl)nc1,3,20.0,10.1016/j.chemosphere.2018.12.156,cyclo,Aromatic & PAHs
814,Acetanilide,9.5563,103-84-4,CC(=O)NC1=CC=CC=C1,,,https://doi.org/10.1016/j.jhazmat.2025.138270,cyclo,Aromatic & PAHs
815,Acetanilide,9.222969167,103-84-4,CC(=O)Nc1ccccc1,7,25.0,10.1002/chin.197714152,benzene,Aromatic & PAHs
816,Acetanilide,9.5563,103-84-4,CC(=O)NC1=CC=CC=C1,,,https://doi.org/10.1016/j.chemosphere.2023.138828,cyclo,Aromatic & PAHs
817,Acetanilide,9.5563,103-84-4,CC(=O)NC1=CC=CC=C1,,,https://doi.org/10.1016/j.jhazmat.2025.137934,cyclo,Aromatic & PAHs
818,Acetanilide,9.5563,103-84-4,CC(=O)NC1=CC=CC=C1,,,https://doi.org/10.1016/j.jhazmat.2025.138056,cyclo,Aromatic & PAHs
819,Acetanilide,9.556302501,103-84-4,CC(=O)Nc1ccccc1,7,,10.1002/chin.197714152,benzene,Aromatic & PAHs
820,Acetanilide,9.5563,103–84–4,CC(=O)NC1=CC=CC=C1,,,10.1021/ja00443a030,cyclo,Aromatic & PAHs
821,Acetate ion,6.698970004,4358-92-3,CC(=O)[O-],6.8,25.0,10.1063/1.555808,alkane,Aliphatic hydrocarbons
822,Acetic,6.507855872,10273-84-4,CC(=O)O,4.5,25.0,10.1063/1.555808,alkane,Aliphatic hydrocarbons
823,Acetic Acid,5.301029996,64-19-7,CC(C)O,7,24.85,10.1021/acs.est.5b03078,alkane,Aliphatic hydrocarbons
824,Acetic acid,4.944482672,64-19-7,CC(=O)O,,25.0,10.1063/1.555808,alkane,Aliphatic hydrocarbons
825,Acetic acid,4.146128036, 64-19-7,CC(=O)O,0.9,,NIST,alkane,Aliphatic hydrocarbons
826,Acetic acid ethenyl ester,9.176091259, 108-05-4,CC(=O)OC=C,,,NIST,alcohol,Oxygenated organics
827,Acetic acid ethenyl ester,9.0, 108-05-4,CC(=O)OC=C,7,,NIST,alcohol,Oxygenated organics
828,"Acetic acid, pentyl ester",7.653212514,628-63-7,CCCCCOC(=O)C,,,NIST,alcohol,Oxygenated organics
829,Acetochlor,9.4436,34256-82-1,CCC1=CC=CC(=C1N(COCC)C(=O)CCl)C,,,https://doi.org/10.1016/j.jhazmat.2025.138318,alkane,Aliphatic hydrocarbons
830,Acetochlor,9.4436,34256-82-1,CCC1=CC=CC(=C1N(COCC)C(=O)CCl)C,,,https://doi.org/10.1016/j.jhazmat.2025.138091,alkane,Aliphatic hydrocarbons
831,Acetone,7.3581,68937-52-0,CC(=O)C,,,https://doi.org/10.1016/j.jhazmat.2025.138098,alkane,Aliphatic hydrocarbons
832,Acetophenone,8.491361694,98-86-2,CC(=O)c1ccccc1,7,,10.1002/chin.197714152,benzene,Aromatic & PAHs
833,Acetophenone,9.2553,98–86–2,CC(=O)C1=CC=CC=C1,,,https://doi.org/10.1021/jp9718717,cyclo,Aromatic & PAHs
834,Acetophenone,8.491361694,98-86-2,CC(=O)C1=CC=CC=C1,7,,NIST,cyclo,Aromatic & PAHs
835,Acetophenone,9.2421,98-86-2,CC(=O)C1=CC=CC=C1,,,https://doi.org/10.1016/j.jhazmat.2025.138096,cyclo,Aromatic & PAHs
836,Acetophenone,8.4914,98-86-2,CC(=O)C1=CC=CC=C1,,,https://doi.org/10.1016/j.chemosphere.2023.138900,cyclo,Aromatic & PAHs
837,Acetophenone,8.491361694,98-86-2,CC(=O)c1ccccc1,7,25.0,10.1002/chin.197714152,benzene,Aromatic & PAHs
838,Acetophenone,9.255272505,98-86-2,CC(=O)C1=CC=CC=C1,7,,https://doi.org/10.1021/jp9718717,cyclo,Aromatic & PAHs
839,Acetophenone,8.491361694,98-86-2,CC(=O)C1=CC=CC=C1,7,,https://doi.org/10.1021/ja00443a030,cyclo,Aromatic & PAHs
840,Acetyl-sulfamethoxazole,9.428134794,1346603-52-8,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)C,,,https://doi.org/10.1021/acs.est.1c04326,"sulfide, disulfide",Sulfur-containing organics
841,Acetyl-sulfamethoxazole,9.478566496,176223-16-8,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)C,6,,?10.1021/es504799n,"sulfide, disulfide",Sulfur-containing organics
842,Acetyl-sulfamethoxazole,9.371067862,176223-16-8,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)C,9,,?10.1021/es504799n,"sulfide, disulfide",Sulfur-containing organics
