No.,Chemical compound,Logk,Cas,Smiles,Ph,T,Ref,Chemical_class_27,Chemical_class_coarse
661,Glycine,3.0,56-40-6,C(C(=O)O)N,7,,NIST,halogeneted,Halogenated organics
662,Glycyl-L-phenylalanine,5.6,3321/3/7,C1=CC=C(C=C1)C[C@@H](C(=O)O)NC(=O)CN,7,,NIST,halogeneted,Halogenated organics
663,Glycylglycine,4.3,556-50-3,C(C(=O)NCC(=O)O)N,7,,https://doi.org/10.2307/3573789,halogeneted,Halogenated organics
664,Glycylglycine,4.3,556-50-3,C(C(=O)NCC(=O)O)N,7,,NIST,halogeneted,Halogenated organics
665,Glycylglycine,4.3,556-50-3,C(C(=O)NCC(=O)O)N,8,,https://doi.org/10.1063/1.555808,halogeneted,Halogenated organics
666,Glycylglycylglycine,4.6,556-33-2,C(C(=O)NCC(=O)NCC(=O)O)N,7,,https://doi.org/10.2307/3573789,halogeneted,Halogenated organics
667,Glycylglycylglycine,4.6,556-33-2,C(C(=O)NCC(=O)NCC(=O)O)N,7,,NIST,halogeneted,Halogenated organics
668,Glycylglycyltryptophan,8.85,20762-32-7,O=C(NCC(N[C@@H](CC1=CNC2=C1C=CC=C2)C(O)=O)=O)CN,,,https://doi.org/10.1016/j.jhazmat.2025.137916,diol,Polyfunctional / highly functionalized
669,Glycylhistidine,6.63,2489-13-6,C1=NC=NC1C[C@@H](C(=O)O)NC(=O)CN,7,,https://doi.org/10.2307/3573789,cyclo,Aromatic & PAHs
670,Glycyltryptophan,8.65,50632-89-8,C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)O)NC(=O)CN,9,,NIST,halogeneted,Halogenated organics
671,Glycyltryptophan,8.85,50632-89-8,C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)O)NC(=O)CN,6,,NIST,halogeneted,Halogenated organics
672,Glycyltryptophan,8.86,50632-89-8,C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)O)NC(=O)CN,7,,https://doi.org/10.2307/3573789,halogeneted,Halogenated organics
673,Glycyltryptophan,8.65,50632-89-8,C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)O)NC(=O)CN,10,,https://doi.org/10.1021/j100614a007,halogeneted,Halogenated organics
674,Glycyltryptophan,8.86,50632-89-8,C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)O)NC(=O)CN,7,,https://doi.org/10.2307/3573789,halogeneted,Halogenated organics
675,Glycyltryptophan,8.91,50632-89-8,C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)O)NC(=O)CN,6,,https://doi.org/10.1021/j100614a007,halogeneted,Halogenated organics
676,Glycyltyrosine,7.48,39630-46-1,C1=CC(=CC=C1C[C@@H](C(=O)O)NC(=O)CN)O,7,,NIST,halogeneted,Halogenated organics
677,Glycyltyrosine,7.48,39630-46-1,C1=CC(=CC=C1C[C@@H](C(=O)O)NC(=O)CN)O,7,,https://doi.org/10.2307/3573789,halogeneted,Halogenated organics
678,Heparin,4.7,9005-49-6,O=C(C1OC(OC2C(COS(=O)(O)=O)OC(O)C(NC(C)=O)C2O)C(OS(=O)(O)=O)C(O)C1OC3OC(CO)C(OC4OC(C(O)=O)C(O)C(O)C4OS(=O)(O)=O)C(OS(=O)(O)=O)C3NS(=O)(O)=O)O,,,https://doi.org/10.1016/j.freeradbiomed.2013.05.012,diol,Polyfunctional / highly functionalized
679,Heptan-1-ol,4.4,111-70-6,CCCCCCCO,,25.0,https://doi.org/10.1016/j.jhazmat.2025.137899,alkane,Aliphatic hydrocarbons
680,Heptan-1-ol,4.4,111-70-6,CCCCCCCO,,,https://doi.org/10.1016/j.jhazmat.2025.138065,alkane,Aliphatic hydrocarbons
681,Hexaamminecobalt(III) ion,4.7,10534-89-1,[Co+3].N.N.N.N.N.N.[Cl-].[Cl-].[Cl-],6.5,,NIST,halogeneted,Halogenated organics
682,Hexaamminecobalt(III) ion,4.7,10534-89-1,[Co+3].N.N.N.N.N.N.[Cl-].[Cl-].[Cl-],6.5,,https://doi.org/10.1021/j100514a007,halogeneted,Halogenated organics
683,Hexaammineruthenium(III) ion,6.78,18943-33-4,N[Ru+3](N)(N)(N)(N)N,6.5,,NIST,halogeneted,Halogenated organics
684,Hexaammineruthenium(III) ion,6.78,18943-33-4,N[Ru+3](N)(N)(N)(N)N,6.5,,https://doi.org/10.1021/j100514a007,halogeneted,Halogenated organics
685,Hexamethylenetetramine,4.23,100-97-0,C1N2CN3CN1CN(C2)C3,11.5,,NIST,halogeneted,Halogenated organics
686,Hexamethylenetetramine,4.23,100-97-0,C1N2CN3CN1CN(C2)C3,11.5,,https://doi.org/10.1016/S0040-4020(01)91404-8,halogeneted,Halogenated organics
687,Hexazinone,5.38,51235-04-2,CN1C(=NC(=O)N(C1=O)C2CCCCC2)N(C)C,9,,https://doi.org/10.1002/etc.5620190605,benzene,Aromatic & PAHs
688,Hexazinone,5.38,51235-04-2,CN1C(=NC(=O)N(C1=O)C2CCCCC2)N(C)C,,,https://doi.org/10.1039/C3EM00479A,benzene,Aromatic & PAHs
689,Histidine,6.75,71-00-1,C1=C(NC=N1)C[C@@H](C(=O)O)N,7,,https://doi.org/10.2307/3573789,halogeneted,Halogenated organics
690,Histidine,6.85,71-00-1,C1=C(NC=N1)C[C@@H](C(=O)O)N,,,https://doi.org/10.2307/3573266,halogeneted,Halogenated organics
691,Histidine,6.9,71-00-1,C1=C(NC=N1)C[C@@H](C(=O)O)N,11,,https://doi.org/10.1016/j.chemosphere.2023.140660,halogeneted,Halogenated organics
692,Histidine,6.99,71-00-1,C1=C(NC=N1)C[C@@H](C(=O)O)N,7.4,,https://doi.org/10.1021/tx049747j,halogeneted,Halogenated organics
693,Histidine,6.9,71-00-1,C1=C(NC=N1)C[C@@H](C(=O)O)N,,,https://doi.org/10.1080/10715762.2023.2299341,halogeneted,Halogenated organics
694,Histidine,6.0,71-00-1,C1=C(NC=N1)C[C@@H](C(=O)O)N,,,https://doi.org/10.2307/3574180,halogeneted,Halogenated organics
695,Histidine,6.93,71-00-1,C1=C(NC=N1)C[C@@H](C(=O)O)N,,,https://doi.org/10.2307/3574180,halogeneted,Halogenated organics
696,Histidine,6.75,71-00-1,C1=C(NC=N1)C[C@@H](C(=O)O)N,,,https://doi.org/10.1016/j.jhazmat.2025.138116,halogeneted,Halogenated organics
697,Histidylglycine,6.63,2578-58-7,C1=C(NC=N1)C[C@@H](C(=O)NCC(=O)O)N,7,,NIST,halogeneted,Halogenated organics
698,Hyaluronan,4.54,9004-61-9,CC(=O)N[C@H]1[C@@H](O[C@@H]([C@H](C1O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C(=O)O)O[C@H]3[C@@H](C([C@@H]([C@H](O3)CO)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)C(=O)O)O)O)O)NC(=O)C)O)O)O)CO)O,,,https://doi.org/10.1016/j.freeradbiomed.2013.05.012,diol,Polyfunctional / highly functionalized
699,Hydrogen peroxide,5.7,7722-84-1,OO,,,https://doi.org/10.1039/F19837901493,phosphorus,Phosphorus-containing organics
700,Hydrogen peroxide,4.63,7722-84-1,OO,,,https://doi.org/10.1016/j.watres.2010.04.011,phosphorus,Phosphorus-containing organics
701,Hydrogen peroxide,5.9,7722-84-1,OO,,,https://doi.org/10.1021/j100909a029,phosphorus,Phosphorus-containing organics
702,Hydrogen peroxide,5.63,7722-84-1,OO,,,NIST,phosphorus,Phosphorus-containing organics
703,Hydrogen peroxide,5.9,7722-84-1,OO,,,https://doi.org/10.1063/1.555808,phosphorus,Phosphorus-containing organics
704,Hydroperoxide ion,7.57,14691-59-9,[O-]O[H],,,https://doi.org/10.1016/j.watres.2010.04.011,phosphorus,Phosphorus-containing organics
705,Hydroperoxide ion,7.0,14691-59-9,[O-]O[H],,,https://doi.org/10.1039/F19837901493,phosphorus,Phosphorus-containing organics
706,Hydroperoxide ion,7.48,14691-59-9,[O-]O[H],,,https://doi.org/10.1016/1359-0197(91)90100-G,phosphorus,Phosphorus-containing organics
707,Hydroperoxide ion,7.75,14691-59-9,[O-]O[H],13-14,,https://doi.org/10.1021/j100909a029,phosphorus,Phosphorus-containing organics
708,Hydroperoxide ion,7.48,14691-59-9,[O-]O[H],,,NIST,phosphorus,Phosphorus-containing organics
709,Hydroquinone,9.28,123-31-9,C1=CC(=CC=C1O)O,7,,https://doi.org/10.1002/kin.550230606,halogeneted,Halogenated organics
710,Hydroxyethylferrocene,9.46,53954-85-1,C1CCCC1.C1CCC(C1)CCO.[Fe],10.8,,NIST,cyclo,Aromatic & PAHs
711,Hydroxyl Radical,9.48,3352-57-6,[OH],,,NIST,alcohol,Oxygenated organics
712,Hydroxyl radical,6.93,3352-57-6,[OH],,,https://doi.org/10.1016/j.watres.2024.121440,alcohol,Oxygenated organics
713,Hydroxyl radical,9.48,3352-57-6,[OH],,,https://doi.org/10.1016/S0043-1354(98)00448-5,alcohol,Oxygenated organics
714,Hypobromite ion,7.63,13824-96-9,[O-]Br,13,,NIST,halogeneted,Halogenated organics
715,Hypobromite ion,7.63,13824-96-9,[O-]Br,13,,https://www.jstor.org/stable/2416051,halogeneted,Halogenated organics
716,Hypochlorite ion,5.76,14866-68-3,[O-]Cl,,,https://doi.org/10.1016/j.scitotenv.2022.158345,halogeneted,Halogenated organics
717,Hypochlorite ion,5.71,14866-68-3,[O-]Cl,11.6,,https://doi.org/10.1016/1359-0197(88)90018-5,halogeneted,Halogenated organics
718,Hypochlorite ion,5.76,14866-68-3,[O-]Cl,,,https://doi.org/10.1021/es1010225,halogeneted,Halogenated organics
719,Hypophosphite ion,5.7,7681-53-0,[O-]P=O,11.4,,NIST,phosphorus,Phosphorus-containing organics
720,Hypotaurine,9.04,37256-46-5,C(CS(=O)O)N,11.3,,https://doi.org/10.3109/10715762.2014.951839,halogeneted,Halogenated organics
721,Ibuprofen,6.08,15687-27-1,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,8.8,,https://doi.org/10.1021/acs.est.8b04383,alkane,Aliphatic hydrocarbons
722,Ibuprofen,6.08,15687-27-1,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,,,https://doi.org/10.1016/j.cej.2022.135995,alkane,Aliphatic hydrocarbons
723,Ibuprofen,5.9,15687-27-1,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,,,https://doi.org/10.1016/j.cej.2023.145245,alkane,Aliphatic hydrocarbons
724,Imidacloprid,6.6,105827-78-9,C1CN(/C(=N/[N+](=O)[O-])/N1)CC2=CN=C(C=C2)Cl,7.7,,https://doi.org/10.1016/j.watres.2012.03.051,halogeneted,Halogenated organics
725,Imidazole,5.74,288-32-4,C1=CN=CN1,7,,NIST,halogeneted,Halogenated organics
726,Imidazole,5.74,288-32-4,C1=CN=CN1,7,,https://doi.org/10.2307/3573789,halogeneted,Halogenated organics
727,Indole,8.61,120-72-9,C1=CC=C2C(=C1)C=CN2,,,https://doi.org/10.1021/j100614a007,halogeneted,Halogenated organics
728,Indole,8.48,120-72-9,C1=CC=C2C(=C1)C=CN2,9.3,,https://doi.org/10.1021/j100300a039,halogeneted,Halogenated organics
729,Indole,8.53,120-72-9,C1=CC=C2C(=C1)C=CN2,,,https://doi.org/10.1016/j.jhazmat.2025.137920,halogeneted,Halogenated organics
730,Indole,8.51,120-72-9,C1=CC=C2C(=C1)C=CN2,7,,https://doi.org/10.2307/3573789,halogeneted,Halogenated organics
731,Indole,8.53,120-72-9,C1=CC=C2C(=C1)C=CN2,,,https://doi.org/10.1016/j.jhazmat.2025.138135,halogeneted,Halogenated organics
732,Indole,8.51,120-72-9,C1=CC=C2C(=C1)C=CN2,7,,https://doi.org/10.1021/j100628a006,halogeneted,Halogenated organics
733,Indole-3-propionate,8.61,830-96-6,C1=CC=C2C(=C1)C(=CN2)CCC(=O)[O-],7,,https://doi.org/10.1021/j100628a006,halogeneted,Halogenated organics
734,Indole-3-propionate,8.83,830-96-6,C1=CC=C2C(=C1)C(=CN2)CCC(=O)[O-],12,,https://doi.org/10.1039/C39720000991,halogeneted,Halogenated organics
735,Indole-3-propionate,8.74,830-96-6,C1=CC=C2C(=C1)C(=CN2)CCC(=O)[O-],9,,https://doi.org/10.1039/C39720000991,halogeneted,Halogenated organics
736,Indole-3-propionate,8.62,830-96-6,C1=CC=C2C(=C1)C(=CN2)CCC(=O)[O-],,,https://doi.org/10.1021/j100614a007,halogeneted,Halogenated organics
737,Iodide ion,8.11,20461-54-5,[I-],11,,https://doi.org/10.1063/1.555808,halogeneted,Halogenated organics
738,Irgarol,6.86,28159-98-0,CC(C)(C)NC1=NC(=NC(=N1)NC2CC2)SC,11,,https://doi.org/10.1021/es051236b,"sulfide, disulfide",Sulfur-containing organics
739,Irgarol,6.86,28159-98-0,CC(C)(C)NC1=NC(=NC(=N1)NC2CC2)SC,,,https://doi.org/10.1039/C3EM00479A,"sulfide, disulfide",Sulfur-containing organics
740,Iron(III)-DTPA complex,7.4,12389-75-2,C(CN(CC(=O)O)CC(=O)O)N(CCN(CC(=O)O)CC(=O)O)CC(=O)[O-].[Na+].[Fe],8.5,,https://doi.org/10.1080/00958972.2018.1496242,diol,Polyfunctional / highly functionalized
741,Isobutylamine,5.6,78-81-9,CC(C)CN,,25.0,https://doi.org/10.1016/j.jhazmat.2025.137899,alkane,Aliphatic hydrocarbons
742,Isobutylamine,5.6,78-81-9,CC(C)CN,11.5,,https://doi.org/10.1016/S0040-4020(01)91404-8,alkane,Aliphatic hydrocarbons
743,Isopropanol,4.6,67-63-0,CC(C)O,8,,https://doi.org/10.1016/j.jphotochem.2006.04.045,alkane,Aliphatic hydrocarbons
744,Isopropanol,4.59,67-63-0,CC(C)O,6.4–12.7,,https://doi.org/10.1063/1.555808,alkane,Aliphatic hydrocarbons
745,Isopropanol,4.6,67-63-0,CC(C)O,,,https://doi.org/10.1016/j.watres.2018.10.007,alkane,Aliphatic hydrocarbons
746,Isopropanol,4.66,67-63-0,CC(C)O,,,https://doi.org/10.1021/es3030808,alkane,Aliphatic hydrocarbons
747,Isopropylamine,5.7,75-31-0,CC(C)N,,,https://doi.org/10.1016/j.jhazmat.2025.138102,alkane,Aliphatic hydrocarbons
748,Isopropylamine,5.7,75-31-0,CC(C)N,11.5,,https://doi.org/10.1039/C3EM00479A,alkane,Aliphatic hydrocarbons
749,Isoproturon,7.48,34123-59-6,CC(C)C1=CC=C(C=C1)NC(=O)N(C)C,,,https://doi.org/10.1016/j.jhazmat.2025.137921,alkane,Aliphatic hydrocarbons
750,Isoproturon,7.44,34123-59-6,CC(C)C1=CC=C(C=C1)NC(=O)N(C)C,8.5-11,,https://doi.org/10.1016/j.chemosphere.2023.140660,alkane,Aliphatic hydrocarbons
751,Isoproturon,7.48,34123-59-6,CC(C)C1=CC=C(C=C1)NC(=O)N(C)C,11,,https://doi.org/10.1021/es051236b,alkane,Aliphatic hydrocarbons
752,Isoproturon,7.46,34123-59-6,CC(C)C1=CC=C(C=C1)NC(=O)N(C)C,,,https://doi.org/10.1039/C3EM00479A,alkane,Aliphatic hydrocarbons
753,Isoproturon,7.42,34123-59-6,CC(C)C1=CC=C(C=C1)NC(=O)N(C)C,11,,https://doi.org/10.1021/es051236b,alkane,Aliphatic hydrocarbons
754,Isoproturon,7.4,34123-59-6,CC(C)C1=CC=C(C=C1)NC(=O)N(C)C,11,,https://doi.org/10.1021/es051236b,alkane,Aliphatic hydrocarbons
755,Isoproturon,7.45,34123-59-6,CC(C)C1=CC=C(C=C1)NC(=O)N(C)C,8.5,,https://doi.org/10.1021/es3030808,alkane,Aliphatic hydrocarbons
756,Isoproturon,7.43,34123-59-6,CC(C)C1=CC=C(C=C1)NC(=O)N(C)C,,,https://doi.org/10.1016/j.chemosphere.2023.140660,alkane,Aliphatic hydrocarbons
757,Ketoprofen,8.59,22071-15-4,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,,,https://doi.org/10.1016/j.chemosphere.2023.140660,cyclo,Aromatic & PAHs
758,Ketoprofen,8.59,22071-15-4,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,6.5,,https://doi.org/10.1016/j.cej.2014.05.088,cyclo,Aromatic & PAHs
759,Luminol,8.9,521-31-3,C1=CC2=C(C(=C1)N)C(=O)NNC2=O,,,https://doi.org/10.1021/ja00284a040,cyclo,Aromatic & PAHs
760,Lysozyme,8.74,9001-63-2,CCC(C)C(C(=O)NC(CCCNC(=N)N)C(=O)NC(C)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(C(C)C)C(=O)NC(C)C(=O)NC(CC3=CNC4=CC=CC=C43)C(=O)NC(CCCNC(=N)N)C(=O)NC(CC(=O)N)C(=O)NC(CCCNC(=N)N)C(=O)O)NC(=O)CNC(=O)C(CCC(=O)N)NC(=O)C5CCCN5C(=O)C(CC(=O)O)NC(=O)C(CCCNC(=N)N)NC(=O)C(C(C)C)NC(=O)C(C(C)C)NC(=O)C(CCCNC(=N)N)N,7,,https://doi.org/10.2307/3573789,alkane,Aliphatic hydrocarbons
761,Lysozyme,8.74,9001-63-2,CCC(C)C(C(=O)NC(CCCNC(=N)N)C(=O)NC(C)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(C(C)C)C(=O)NC(C)C(=O)NC(CC3=CNC4=CC=CC=C43)C(=O)NC(CCCNC(=N)N)C(=O)NC(CC(=O)N)C(=O)NC(CCCNC(=N)N)C(=O)O)NC(=O)CNC(=O)C(CCC(=O)N)NC(=O)C5CCCN5C(=O)C(CC(=O)O)NC(=O)C(CCCNC(=N)N)NC(=O)C(C(C)C)NC(=O)C(C(C)C)NC(=O)C(CCCNC(=N)N)N,7,,NIST,alkane,Aliphatic hydrocarbons
762,Malathion,5.95,121-75-5,CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC,,,https://doi.org/10.1016/j.jhazmat.2025.138004,diol,Polyfunctional / highly functionalized
763,"Maleic hydrazide,conjugate base",8.89,28330-26-9,O=C1C=CC([N-]N1)=O.[Na+],7.5,,NIST,halogeneted,Halogenated organics
764,"Maleic hydrazide,conjugate base",8.89,28330-26-9,O=C1C=CC([N-]N1)=O.[Na+],7.5,,https://doi.org/10.1039/F19837901493,halogeneted,Halogenated organics
765,Manganese(II)-EDTA complex,6.99,15375-84-5,[O-]C(CN(CC([O-])=O)CCN(CC([O-])=O)CC([O-])=O)=O.[Na+].[Na+].[Mn+2].O.O.O,8.3,,https://doi.org/10.1080/00958972.2018.1496242,diol,Polyfunctional / highly functionalized
766,Manganese(II) ion,7.18,7773/1/5,[Mn+2],6,,https://doi.org/10.1021/j100514a007,amine,Nitrogen-containing organics
767,Mecoprop,7.42,7085-19-0,CC1=C(C=CC(=C1)Cl)OC(C)C(=O)O,,,https://doi.org/10.1016/j.jhazmat.2025.138008,alcohol,Oxygenated organics
768,"Melittic acid,conjugate base",9.51,517-60-2,O=C(C(C(C(O)=O)=C1C(O)=O)=C(C(C(O)=O)=C1C(O)=O)C(O)=O)O,11.2,,https://doi.org/10.1039/P29810000890,diol,Polyfunctional / highly functionalized
769,Mercaptopropionate,7.48,107-96-0,CC(C(=O)[O-])S,11.5,,https://doi.org/10.1063/1.555808,"sulfide, disulfide",Sulfur-containing organics
770,Mercaptopropionate,7.48,107-96-0,CC(C(=O)[O-])S,,,https://doi.org/10.1016/j.chemosphere.2023.140660,"sulfide, disulfide",Sulfur-containing organics
771,Mesotrione,7.26,104206-82-8,CS(=O)(=O)C1=CC(=C(C=C1)C(=O)C2C(=O)CCCC2=O)[N+](=O)[O-],8.5,,https://doi.org/10.1021/es3030808,"sulfide, disulfide",Sulfur-containing organics
772,Methanol,3.48,67-56-1,CO,6.4,,https://doi.org/10.1021/j100628a006,halogeneted,Halogenated organics
773,Methanol,3.7,67-56-1,CO,12.5,,https://doi.org/10.1063/1.555808,halogeneted,Halogenated organics
774,Methanol,3.7,67-56-1,CO,,25.0,https://doi.org/10.1016/j.jhazmat.2025.137899,halogeneted,Halogenated organics
775,Methanol,3.48,67-56-1,CO,6.4–12.5,,https://doi.org/10.1063/1.555808,halogeneted,Halogenated organics
776,Methionine,7.56,63-68-3,CSCC[C@@H](C(=O)O)N,7,,https://doi.org/10.2307/3573789,"sulfide, disulfide",Sulfur-containing organics
777,Methionine,7.68,63-68-3,CSCC[C@@H](C(=O)O)N,,25.0,https://doi.org/10.1016/j.jhazmat.2025.137899,"sulfide, disulfide",Sulfur-containing organics
778,Methionine,7.48,63-68-3,CSCC[C@@H](C(=O)O)N,7,,https://doi.org/10.1016/j.chemosphere.2023.140660,"sulfide, disulfide",Sulfur-containing organics
779,Methionine,7.48,63-68-3,CSCC[C@@H](C(=O)O)N,,,https://doi.org/10.1016/j.chemosphere.2023.140660,"sulfide, disulfide",Sulfur-containing organics
780,Methionine,8.08,63-68-3,CSCC[C@@H](C(=O)O)N,11.4,,https://doi.org/10.1021/jp049063k,"sulfide, disulfide",Sulfur-containing organics
781,Methionine,8.08,63-68-3,CSCC[C@@H](C(=O)O)N,11.2,,https://doi.org/10.2307/3573266,"sulfide, disulfide",Sulfur-containing organics
782,Methionine,7.3,63-68-3,CSCC[C@@H](C(=O)O)N,7,,https://doi.org/10.2307/3574180,"sulfide, disulfide",Sulfur-containing organics
783,Methionine,7.7,63-68-3,CSCC[C@@H](C(=O)O)N,11,,https://doi.org/10.2307/3574180,"sulfide, disulfide",Sulfur-containing organics
784,Methionine,7.56,63-68-3,CSCC[C@@H](C(=O)O)N,7,,https://doi.org/10.2307/3573789,"sulfide, disulfide",Sulfur-containing organics
785,Methomyl,7.23,16752-77-5,CC(=NOC(=O)NC)SC,,,https://doi.org/10.1016/j.jece.2024.112157,"sulfide, disulfide",Sulfur-containing organics
786,Methotrexate,7.15,91431-42-4,CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,8,,https://doi.org/10.1016/j.watres.2017.01.040,halogeneted,Halogenated organics
787,Methotrexate,7.15,91431-42-4,CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,,,https://doi.org/10.1016/j.chemosphere.2023.138793,halogeneted,Halogenated organics
788,Methyl 2-aminobenzoate,8.49,134-20-3,COC(=O)C1=CC=CC=C1N,10,,https://doi.org/10.3390/molecules22040619,alcohol,Oxygenated organics
789,Methyl 2-aminobenzoate,8.54,134-20-3,COC(=O)C1=CC=CC=C1N,,,https://doi.org/10.1016/j.jhazmat.2025.138168,alcohol,Oxygenated organics
790,Methyl parathion,5.3,298-00-0,COP(=S)(OC)OC1=CC=C(C=C1)[N+](=O)[O-],,,https://doi.org/10.1016/j.jhazmat.2025.137923,diol,Polyfunctional / highly functionalized
791,Methyl radical,9.48,2229/7/4,[CH3],,,https://doi.org/10.1016/0146-5724(78)90101-2,halogeneted,Halogenated organics
792,Methyl radical,9.48,2229/7/4,[CH3],,,NIST,halogeneted,Halogenated organics
793,Methyl salicylate,6.92,119-36-8,COC(=O)C1=CC=CC=C1O,,25.0,https://doi.org/10.1016/j.jhazmat.2025.137899,alcohol,Oxygenated organics
794,Methyl salicylate,8.54,119-36-8,COC(=O)C1=CC=CC=C1O,,25.0,https://doi.org/10.1016/j.jhazmat.2025.137899,alcohol,Oxygenated organics
795,Methyl-beta-D-glucopyranoside,3.59,709-50-2,CO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O,11,,https://doi.org/10.1081/WCT-120018615,diol,Polyfunctional / highly functionalized
796,Methyl-beta-D-glucopyranoside,5.2,709-50-2,CO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O,12.1,,https://doi.org/10.1081/WCT-120018615,diol,Polyfunctional / highly functionalized
797,Methyl-beta-D-glucopyranoside,5.87,709-50-2,CO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O,13,,https://doi.org/10.1081/WCT-120018615,diol,Polyfunctional / highly functionalized
798,Methyl-beta-D-glucopyranoside,4.72,709-50-2,CO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O,10.3,,https://doi.org/10.1081/WCT-120018615,diol,Polyfunctional / highly functionalized
799,Methyl-parathion,5.3,298-00-0,COP(=S)(OC)OC1=CC=C(C=C1)[N+](=O)[O-],7,,https://doi.org/10.1002/etc.5620190605,diol,Polyfunctional / highly functionalized
800,Metiazinate,9.51,13993-65-2,CN1C2=C(SC3=C1C=C(CC(O)=O)C=C3)C=CC=C2,,,https://doi.org/10.1016/j.chemosphere.2023.140660,cyclo,Aromatic & PAHs
801,"Metiazinic acid, conjugate base",9.51,13993-65-2,CN1C2=C(SC3=C1C=C(CC(O)=O)C=C3)C=CC=C2,,,NIST,cyclo,Aromatic & PAHs
802,Metolachlor,6.79,51218-45-2,CCC1=CC=CC(=C1N(C(C)COC)C(=O)CCl)C,,25.0,https://doi.org/10.1016/j.jhazmat.2025.137899,alcohol,Oxygenated organics
803,Metolachlor,6.79,51218-45-2,CCC1=CC=CC(=C1N(C(C)COC)C(=O)CCl)C,8.5,,https://doi.org/10.1021/es3030808,alcohol,Oxygenated organics
804,Metoprolol,6.71,37350-58-6,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O,6.5,,https://doi.org/10.1016/j.cej.2014.05.088,alcohol,Oxygenated organics
805,Metoprolol,6.92,37350-58-6,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O,8,,https://doi.org/10.1021/acs.est.6b02232,alcohol,Oxygenated organics
806,Metoprolol,6.71,37350-58-6,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O,,,https://doi.org/10.1016/j.watres.2015.02.014,alcohol,Oxygenated organics
807,Metoxuron,7.91,19937-59-8,CN(C)C(=O)NC1=CC(=C(C=C1)OC)Cl,,,https://doi.org/10.1016/j.chemosphere.2023.138793,alcohol,Oxygenated organics
808,Metoxuron,7.94,19937-59-8,CN(C)C(=O)NC1=CC(=C(C=C1)OC)Cl,8.5–11.0,,https://doi.org/10.1016/j.chemosphere.2023.140660,alcohol,Oxygenated organics
809,Metoxuron,7.88,19937-59-8,CN(C)C(=O)NC1=CC(=C(C=C1)OC)Cl,8.5,,https://doi.org/10.1021/es3030808,alcohol,Oxygenated organics
810,Metoxuron,7.91,19937-59-8,CN(C)C(=O)NC1=CC(=C(C=C1)OC)Cl,11,,https://doi.org/10.1021/es051236b,alcohol,Oxygenated organics
811,Metoxuron,8.04,19937-59-8,CN(C)C(=O)NC1=CC(=C(C=C1)OC)Cl,11,,https://doi.org/10.1021/es051236b,alcohol,Oxygenated organics
812,Metronidazole,6.83,443-48-1,CC1=NC=C(N1CCO)[N+](=O)[O-],,,https://doi.org/10.1016/j.jhazmat.2025.138121,alkane,Aliphatic hydrocarbons
813,Metronidazole,6.83,443-48-1,CC1=NC=C(N1CCO)[N+](=O)[O-],,,https://doi.org/10.1016/j.jhazmat.2025.138050,alkane,Aliphatic hydrocarbons
814,Metronidazole,7.53,443-48-1,CC1=NC=C(N1CCO)[N+](=O)[O-],,,https://doi.org/10.1021/acs.est.6b05536,alkane,Aliphatic hydrocarbons
815,MnTE-2-PyP,9.38,219818-60-7,CCN\1C=CC=C/C1=C\2/C3=NC(=C(C4=NC(=C(C5=CC=C([N-]5)C(=C6C=CC2=N6)C7=CC=CC=[N+]7CC)C8=CC=CC=[N+]8CC)C=C4)C9=CC=CC=[N+]9CC)C=C3.[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].[Mn+3],,,https://doi.org/10.1074/jbc.M213302200,cyclo,Aromatic & PAHs
816,Monochloramine,5.4,10599-90-3,NCl,10.2,,https://doi.org/10.1021/jp030198k,halogeneted,Halogenated organics
